EFX Type,CRC-32 Int,CRC Hex
w_tare5,536888720,90450020
w_tower,783033467,7B24AC2E
w_tower0,3776984124,3C3420E1
w_tsubu,3871480662,561BC2E6
w_tsubu0,2755069558,760637A4
w_tsubuy,2872573762,42FF37AB
w_tsubuy0,3198167023,EF27A0BE
w_tubu,597306073,D92A9A23
w_tubu00,1927189061,4592DE72
w_tubu001,1461349303,B76B1A57
w_up,1308503492,C42DFE4D
w_wat,2607921887,DFBA719B
w_wat0,808357459,538E2E30
w_wat00,3565887084,6C1E8BD4
w_wat000,1644795585,C1960962
w_wat0000,3403205404,1CCBD8CA
w_wat00000,840086568,28B41232
w_wat000000,324963042,E28A5E13
w_wat001,353281623,57A60E15
w_wat00_g0,2221142950,A6F36384
w_wat01,2743873274,FA2E8CA3
w_wat010,2064820096,80A7127B
w_wat0100,3407520043,2BA11ACB
w_wat01000,2326713165,4DD3AE8A
w_wat01001,4255769563,DBE3A9FD
w_wat010010,925209107,13922537
w_wat011,202741526,1697150C
w_wat012,2501691052,ACC61C95
w_wat013,3793483322,3AF61BE2
w_wat0130,3761763048,E8F237E0
w_wat013000,1015745724,BC0C8B3C
w_wat0131,2536555134,7EC23097
w_wat01310,2448645205,555CF391
w_wat02,981827392,407F853A
w_wat020,1346368579,43F43F50
w_wat0200,3378257778,721F5CC9
w_wat02000,2551938211,A37C1B98
w_wat021,658031829,D5C43827
w_wat03,1300385750,D64F824D
w_wat04,3555121781,75DAE6D3
w_wat1,1193918149,C5BE2947
w_wat10,3448778541,2D2F90CD
w_wat100,1674312950,F6FCCB63
w_wat1000,1919200377,79AC6472
w_wat101,348965984,60CCCC14
w_wat1010,1803525432,389D7F6B
w_wat104,1688615151,EF38A664
w_wat11,3130466235,BB1F97BA
w_wat110,2060504503,B7CDD07A
w_wat1100,1940309582,4EC6A673
w_wat11000,3083795197,FDFACEB7
w_wat12,597577217,014E9E23
w_wat13,1419345559,977E9954
w_wat14,3405638452,34EBFDCA
w_wat15,3187334050,A2DBFABD
w_wat16,619940376,188AF324
w_wat2,3726700415,7FEF20DE
w_wat20,3871177966,EE7CBDE6
w_wat21,2444905592,784CBA91
w_wat3,2837962729,E9DF27A9
w_wat4,927156810,4A4A4337
w_wat5,1078229724,DC7A4440
w_wat6,3645713254,662B4DD9
w_wat7,2924092400,F01B4AAE
w_wat8,1056245345,6106F53E
w_wat9,1240610551,F736F249
w_wat_b,3012254172,DC598BB3
w_wat_f,3035012549,C59DE6B4
w_wat_l,1412658395,DB743354
w_wat_r,2923186616,B8493CAE
w_wat_ue,3079472359,E7048DB7
w_water,2341836737,C197958B
w_water00,1159032098,226D1545
w_water01,840064436,B45D1232
w_water1,3174459275,8B6736BD
w_water_190_L,1425335913,69E6F454
w_water_190_R,2935741194,0ADBFBAE
w_water_418,513994357,75EEA21E
w_water_487_L,568793337,F918E721
w_water_487_R,3689424282,9A25E8DB
w_wave,421087658,AA491919
w_wave0,281240339,1363C310
w_wave00,2725753361,11B277A2
w_waveS,3296220145,F15378C4
w_waveS0,3970402933,758AA7EC
w_waveS00,106566293,95125A06
w_ww,3786201829,E5DAACE1
w_ww0,4132997761,818A58F6
w_ww00,3163610000,90DB90BC
w_ww000,3597284147,33336AD6
w_ww0000,2581543817,893BDF99
w_ww1,2170534423,17BA5F81
w_ww2,408349613,ADEB5618
w_ww3,1867635515,3BDB516F
w_ww_inner,2090514197,15B79A7C
w_yoin,2849031301,85C4D0A9
w_yoin0,3147995079,C797A2BB
w_yoin1,3433408337,51A7A5CC
w_yoin2,1437398763,EBF6AC55
w_yoin3,581682813,7DC6AB22
w_yoin4,3167704030,DE53CFBC
w_yoin5,3418907464,4863C8CB
w_yoin6,1388393202,F232C152
w_yugami,4279480396,4CB013FF
w_yugami0,1498164903,A72E4C59
w_yugami1,776674865,311E4B2E
w_yugami_late,4179133210,1A8318F9
w_yugami_late00,1023661830,06D7033D
wa01,4024315672,182FDEEF
wa02,1993834146,A27ED776
wa2,3845215070,5E5331E5
wa20,2867821836,0C7DEFAA
wa200,801477626,FA93C52F
wa2001,211410603,ABDE990C
wa2002,2509278993,118F9095
wake_smk,3984759853,2D9C82ED
waku,3340774926,0E2E20C7
waku0,3248897413,853DA6C1
waku1,3064007955,130DA1B6
wat,2056173563,FBB78E7A
wat0,214734223,8F95CC0C
wat00,1540514440,8862D25B
wat000,3319917020,DCE9E1C5
wat0000,2843299770,BA4F79A9
wat0001,3732832044,2C7F7EDE
wat00010,350167600,3022DF14
wat002,737118448,F088EF2B
wat01,752177694,1E52D52C
wat010,3707426973,9DD8FADC
wat02,3051094948,A403DCB5
wat020,4158098270,5E8BD7F7
wat0200,2868747220,D49BFDAA
wat03,3269145394,3233DBC2
wat1,2076943641,19A5CB7B
wat10,1120490441,C953C942
wat11,902718303,5F63CE35
wat12,2898735845,E532C7AC
wat13,3686793843,7302C0DB
wat14,1168414672,D097A445
wat15,849585990,46A7A332
wat1_2,3360200111,AF9548C8
wat1_3,3209667897,39A54FBF
wat1_4,556478618,9A302B21
wat2,3804427427,A3F4C2E2
wat3,2512766005,35C4C595
wat4,195121558,9651A10B
wat5,2091278592,0061A67C
wat6,3853463738,BA30AFE5
wat7,2460483628,2C00A892
wat8,35069373,BD1D1702
wat9,1963994411,2B2D1075
watCjab,2535307107,63B71D97
watCjab0,4076150265,F91DF5F2
watCjab00,3796537097,098F4AE2
watCjab1,2247241071,6F2DF285
watCjab100,1579526320,B0A8255E
watCjab1000,3991316104,88A6E6ED
watCjab10000,3310869784,18DD57C5
watCjab10001,2991648142,8EED50B2
watCjab100010,745262694,66CE6B2C
watCjab1001,2598475294,1E96E19A
watCjab10010,3696028761,59EC4CDC
watCjab10101,3012724665,B98792B3
watCjab101010,2497161475,03A9D794
watCjab1012,452196069,E5F6F31A
watCjab10120,4137932205,ADD5A3F6
watCjab103,3341613322,0AF92CC7
watCjab1030,3335255371,4BF5CBC6
watCjab11,2354482910,DE8E568C
watCjab2,486243541,D57CFB1C
watCtubu,1605010406,E683AA5F
watR,2943391227,FB9570AF
wat_01,4050474327,57556DF1
wat_128,4145227880,682813F7
wat_1280,1699203822,EECA4765
wat_1281,306248312,78FA4012
wat_12810,2014677336,58891578
wat_1st,1629182871,975B1B61
wat_IMP,1178574291,D39D3F46
wat_back,2012477096,A8F6F377
wat_back0,4272154752,80E8A3FE
wat_const0,3417955764,B4DDB9CB
wat_const1,3166629154,22EDBEBC
wat_core,1907405520,D0B2B071
wat_core0,2692436682,CA527BA0
wat_decal,1723039522,227FB366
wat_decal2,500278043,1BA3D11D
wat_decal3,1792447373,8D93D66A
wat_dis,623237300,B4D82525
wat_dis0,3941622497,E162F0EA
wat_dis1,2650231415,7752F79D
wat_dis2,83755981,CD03FE04
wat_dis2_inner,3719165956,04F8ADDD
wat_dis3,1945711451,5B33F973
wat_dis4,3986532088,F8A69DED
wat_dis5,2593822318,6E969A9A
wat_dis6,60016596,D4C79303
wat_dist0,1697355809,21982B65
wat_dist1,304916663,B7A82C12
wat_dist3,4230138267,9BC922FC
wat_dist4,1648778296,385C4662
wat_end,3900023171,83A175E8
wat_end0,1384159127,97978052
wat_far,2575283780,44B67F99
wat_flo_ex1,3145049607,07A675BB
wat_flr2,2972137708,EC3827B1
wat_flr3,3323988090,7A0820C6
wat_flr4,1480891865,D99D4458
wat_flr5,792964431,4FAD432F
wat_flr6,3058367733,F5FC4AB6
wat_flr7,3243101283,63CC4DC1
wat_flr8,1374867954,F2D1F251
wat_flr_ex2,3121390734,8EA40CBA
wat_front,1280523929,993E534C
wat_front0,2940618866,724846AF
wat_front00,2558355188,F4667D98
wat_front000,2626780111,CF7B919C
wat_front2,1095248222,5E294841
wat_front20,2857043062,76044BAA
wat_impact,3417635615,1FFBB4CB
wat_loop,3143772785,712A62BB
wat_move4,523206766,6E802F1F
wat_move5,1747497208,F8B02868
wat_move6,4045529410,42E121F1
wat_move7,2250691028,D4D12686
wat_move8,379178053,45CC9916
wat_move_2,3838541875,3380CBE4
wat_mzl,3323178844,5CAF13C6
wat_near,1819356046,8E2B716C
wat_res8,2554534900,F41B4398
wat_res_2,1478744574,FED92358
wat_ribbon1,2482461605,A55BF793
wat_ribbon2,184420895,1F0AFE0A
wat_ribbon3,2113485449,893AF97D
wat_rise1,2924865925,85E955AE
wat_rise2,928823359,3FB85C37
wat_rise3,1079740585,A9885B40
wat_rise4,3728678154,0A1D3FDE
wat_rise6,808549414,267C3130
wat_rise60,4108616749,2D84E4F4
wat_rise_ex1,1352551972,244E9E50
wat_rise_ex2,3382124446,9E1F97C9
wat_specular,2151042662,664E3680
wat_spl1L,1497213372,BCA93D59
wat_spl1S,3560285257,49A435D4
wat_spl2,396229258,8AFA9D17
wat_spl5,2314825513,296FF989
wat_spl6,284180115,933EF010
wat_spl7,1744244229,050EF767
wat_start,768674272,E009D12D
wat_toge2,2253920751,EF195886
wat_trace,2213775822,CE89F383
wat_ue,275086330,FA7B6510
wat_ue0,2074169045,D54EA17B
wat_ue1,212237891,437EA60C
wat_ue2,2511286265,F92FAF95
watage,1181008819,B3C36446
watage0,1962391129,59B6F774
watage1,66094799,CF86F003
watage10,755048203,0B1F012D
watage11,1510354845,9D2F065A
watage12,3272572455,277E0FC3
watage13,3020443313,B14E08B4
watage14,711777042,12DB6C2A
watage15,1567353732,84EB6B5D
watage16,3294804542,3EBA62C4
watage17,3009776296,A88A65B3
watage18,601528121,3997DA23
watage19,1423812527,AFA7DD54
watage2,2600064885,75D7F99A
watage20,103566536,C84C2C06
watage21,1898675294,5E7C2B71
watage22,3894554084,E42D22E8
watage23,2670009714,721D259F
watage24,21072081,D1884101
watage25,1984346183,47B84676
watage27,2554911083,6BD94898
watage28,150455546,FAC4F708
watage3,3992905699,E3E7FEED
watage30,523730313,897D371F
watage31,1747995935,1F4D3068
watage32,4047051941,A51C39F1
watage4,1939501632,40729A73
watage42,3195570786,628A78BE
watage43,3380591348,F4BA7FC9
watage44,1461399383,572F1B57
watage46,3105181307,7B4E15B9
watage49,699028458,EA53AA29
watage5,77415126,D6429D04
watage6,2643727212,6C13949D
watage7,3935511546,FA2393EA
watage8,2049719915,6B3E2C7A
watage9,220925693,FD0E2B0D
watageB_02,1131158819,231D6C43
watage_00,4084141585,110E6FF3
watage_01,2221424263,873E6884
watage_02,492924733,3D6F611D
watage_Cover,2240513544,08868B85
watage_Cover0,679949080,18338728
water,80538405,25EBCC04
water0,1842948096,0028D96D
water00,649390468,84E9B426
water000,3425354620,7CC32ACC
water0000,2141595512,7827A67F
water00000,2021158789,856F7878
water000000,3144892268,6C3F73BB
water00001,260005651,135F7F0F
water000010,2724728365,2D0E68A2
water0001,144775150,EE17A108
water00010,1633902276,C45E6361
water000100,3132183899,5B55B1BA
water0001000,3671722373,8509DADA
water00010000,3151076618,0A9DD1BB
water000100000,3333883951,2F08B7C6
water0002,2443724372,5446A891
water001,3140350954,EAF32DBB
water0010,1723668025,3916BD66
water01,1370741010,12D9B351
water010,3576820285,3DF231D5
water0100,2120502607,4F4D647E
water01000,3234072800,E008C4C0
water0101,157515225,D97D6309
water010100,2278653163,EB7CD187
water011,2721497771,ABC236A2
water0110,1736408078,0E7C7F67
water01100,3238421207,D76206C1
water02,3367667880,A888BAC8
water020,4263289342,FEA11CFE
water0200,2082665238,16F3227C
water02000,3530663694,0EA771D2
water020000,3249761292,0C6CB3C1
water0200000,799985643,EBCFAE2F
water02001,2776012696,989776A5
water0201,187024256,80C3250B
water02010,3412760143,4F966ACB
water020100,3228632635,3B0671C0
water0201000,2534582414,8EA81297
water0201001,3759511576,189815E0
water0202,2452394554,3A922C92
water02020,3762800012,8CC547E0
water0203,3844842156,ACA22BE5
water02030,4183618765,CDF45CF9
water021,2300285288,68911B89
water0210,1698284119,57C23965
water02100,3551776057,39CDB3D3
water0211,306115265,C1F23E12
water022,269664466,D2C01210
water0220,1309970836,9491144E
water02200,3522524000,6073F5D1
water0221,957587714,02A11339
water02210,3371057697,2142EEC8
water02211,3219747511,B772E9BF
water022110,1935933425,F1FF6373
water023,1729491012,44F01567
water0230,1460642005,D5A00F57
water02300,3493271895,571937D0
water023000,3540435938,E2C306D3
water0230000,1745794363,3BB50E68
water0231,537432131,43900820
water02310,3375114262,16282CC9
water024,4184958439,E76571F9
water0240,407778834,12364E18
water02400,3581415378,D20F78D5
water024000,1322384219,5BFBD14E
water0240000,3660474667,2B692EDA
water0241,1867056772,8406496F
water03,3216881726,3EB8BDBF
water04,567881117,9D2DD921
water05,1457397003,0B1DDE56
water06,3486993585,B14CD7CF
water07,3100671015,277CD0B8
water08,678388150,B6616F28
water09,1600672032,2051685F
water1,450762902,9618DE1A
water10,1068488901,C5D8AF3F
water100,3454576971,4BA9E8CD
water1000,3340386333,1D401AC7
water10000,1159218741,35461845
water100000,1882189001,C9EC2F70
water1000000,3289474388,546511C4
water100001,120118367,5FDC2807
water1000010,3708441621,15540ADD
water10000100,1272569363,13DED94B
water10001,840922787,A3761F32
water100010,1765072264,88DD3469
water10002,2870355737,192716AB
water10003,3692107663,8F1711DC
water1000300,3327646477,0DDB57C6
water100031,738561948,9C8F052C
water1000310,3746359884,4CEA4CDF
water10003100,1500279293,FD716C59
water100031000,3851211388,7CD28CE5
water1000310000,2140111209,69818F7F
water10003101,778781035,6B416B2E
water1000311,2823543514,DADA4BA8
water1000312,826444640,608B4231
water1001,2954719371,8B701DB0
water101,3136264669,DD99EFBA
water1010,3724636508,5C7101DE
water10100,1155148802,022CDA44
water102,602327143,67C8E623
water1020,4113310367,9F222CF5
water10200,1184666203,5B929C46
water10201,832283341,CDA29B31
water11,1219029075,53E8A848
water110,3572733962,0A98F3D4
water1100,3336055338,2A2AD8C6
water11000,4255392080,5021A4FD
water110000,1297073529,79C54F4D
water1100000,256751345,F1B64D0F
water11001,2325942726,C611A38A
water12,3517037033,E9B9A1D1
water120,4292791241,C9CBDEFF
water130,3871734408,88FAC5E6
water2,2211924268,2C49D783
water20,344099590,068B8214
water200,3484292882,1217AECF
water2000,3585077235,F3EFAFD5
water201,3098093444,8427A9B8
water2010,3434405554,B2DEB4CC
water202,564164158,3E76A021
water21,1669708688,90BB8563
water210,3602196051,5326B5D6
water2100,3563947460,C4856DD4
water3,4107303354,BA79D0F4
water30,228178503,47BA990D
water4,1790241817,19ECB46A
water5,498326671,8FDCB31D
water6,2226818357,358DBA84
water7,4089298339,A3BDBDF3
waterA0,277913907,33A19010
waterA00,2568601883,1BC11999
waterA1,1737986469,A5919767
waterA2,4271816735,1FC09EFE
waterA20,2872026009,99A32FAB
waterA200,2946577647,EF34A1AF
waterA3,2308567177,89F09989
waterA30,2989789912,D89234B2
waterA3000,2927560980,14097FAE
waterA4,402482474,2A65FD17
waterB,3553769488,1038D2D3
waterB0,1002304240,F0F2BD3B
waterB00,2606726978,427F5F9B
waterB0_0,1559574535,0738F55C
waterB0_00,3101773879,3750E1B8
waterB1,1287307878,66C2BA4C
waterB2,3585315804,DC93B3D5
waterC0,581354417,B1C3A622
waterC1,1436676903,27F3A155
waterD0,1843877238,7655E76D
waterD1,450913760,E065E01A
waterD2,2213098586,5A34E983
waterD3,4109239500,CC04EEF4
waterD30,3036631091,3350FFB4
waterD300,2579345130,EAAEBD99
waterSplash0,1502387260,3C9C8C59
water_00,2409713505,614FA18F
water_01,4171661303,F77FA6F8
water_CR,672097568,20650F28
water_CR0,496967425,011F9F1D
water_drop,529813065,494E941F
water_drop0,700866006,D65DC629
water_fall,2496762983,6794D194
water_hit,1686428849,B1DC8464
water_l,2785837875,33830CA6
water_light,1662487265,E18A1763
water_light0,4055365064,C8F5B7F1
water_light1,2259731806,5EC5B086
water_light2,532255972,E494B91F
water_light3,1757324402,72A4BE68
water_maze0,1260535897,5940224B
water_mouth,2529725057,818AC896
water_pota,395793866,CA559717
water_smk,2643679441,D158939D
water_smk0,3616555446,B64190D7
water_smoke,1095450476,6C3F4B41
water_spurt,54075234,621F3903
water_tubu,2399569297,9185068F
water_tubu0,2707330555,FB955EA1
water_tubu1,3596199277,6DA559D6
water_tubu2,1330705623,D7F4504F
waterdrop0,326086832,B0B06F13
waterfall,2288860166,063C6D88
waterfall0,3476224165,A5F832CF
waterfall1,3090532403,33C835B8
waterfall2,557619593,89993C21
waterfall7,1364618502,066D5651
waterfog,1815549106,B214376C
waterspc1,1611424618,6A630C60
waterspc100,2989938076,9CD536B2
waterspc102,1547220144,B0B4385C
waterspc11,4242113567,1F84D9FC
waterspc12,1708184997,A5D5D065
wave,637227638,7652FB25
wave0,2677678071,F71F9A9F
wave1,3902615393,612F9DE8
wave2,1905557211,DB7E9471
wave3,110317133,4D4E9306
waveA,3096993373,5D5E98B8
waveB,563154919,E70F9121
waveB0,412538488,78D69618
waveB00,2015321972,745F1F78
waveB000,1909037782,D69AC971
waveB0000,1226346199,D78E1849
waveB0001,1042267713,41BE1F3E
waveB00010,658267668,145E3C27
waveC,1452687217,713F9656
waveC0,26076985,39E78D01
waveC1,1988810671,AFD78A76
waveC10,1623589890,0204C660
waveC100,3367475076,8497B7C8
waveC1000,3435446274,02C0C4CC
waveC10000,3357250880,40951BC8
waveC101,3216025362,12A7B0BF
waveC1010,3588223299,43F1DFD5
waveC10100,3386507127,77FFD9C9
waveC11,398537876,9434C117
waveC110,3517753029,C5A6ACD1
waveC1100,3439766069,35AA06CD
waveC11000,1890054693,25F2A770
waveC110000,1840071449,1943AD6D
wave_Ura0,221179758,6EEF2E0D
wave_disR_end,3782249217,018B70E1
wave_disR_end0,1363112113,B1703F51
wave_left,2811559678,FEFE94A7
wave_mod,3875240961,017CFBE6
wave_right,2138660849,F15F797F
we067_MOD,2432833986,C2190291
we067_MOD0,1394774313,29912253
weed,874154926,AE8B1A34
weed0,394503368,C8A48317
weed00,3010591114,8AF971B3
weed01,3296119068,1CC976C4
wet_after0,2815983741,7D80D8A7
wet_hahen_s,1036769043,13D7CB3D
wet_line00,1694342670,0E9EFD64
wet_smoke,2141502447,EFBBA47F
wet_smoke0,370371582,FE6B1316
wet_smoke00,2093677788,DCFCCA7C
wetfloor,219329977,B9B5120D
wetfloor0,2489919793,31296994
wfirst_smoke,3615100791,770F7AD7
white,3174052443,5B3230BD
white0,3671951586,E288DDDA
white1,2916792436,74B8DAAD
white2,886303182,CEE9D334
white_Far,1960961263,EFE4E174
white_Far2,4162211725,8D4F16F8
white_camera,2031805394,D2E31A79
white_loop,1522098557,7D61B95A
white_p,4240332936,8858BEFC
white_p2,726197450,CAE4482B
white_p3,1548735580,5CD44F5C
white_ring,1949993445,E5893A74
white_ring0,4140637394,D21CCDF6
wide_moya,2442944618,6A609C91
wide_moya0,2335122570,8A242F8B
wide_moya1,4230485020,1C1428FC
wide_moya10,841237751,F7442432
wide_moya2,1696679334,A6452165
wide_moya3,304510256,30752612
wide_moya4,2353193107,93E0428C
wide_moya5,4215656453,05D045FB
wind,3740576513,01ABF4DE
wind0,1359017105,91F40051
wind00,2709558154,8A9380A1
wind000,722852353,01DA152B
wind0000,1375016416,E015F551
wind00000,2256676801,C1278286
wind00001,4052031319,571785F1
wind00002,1754023661,ED468C68
wind0001,653403510,7625F226
wind001,1544743575,97EA125C
wind0010,1223566497,A124EE48
wind00100,2269138422,F64D4087
wind01,3599213340,1CA387D6
wind010,839838528,40EB0E32
wind0100,1345814487,D77F3750
wind01000,1044267172,A4403E3E
wind01001,1228501042,32703949
wind02,1334768294,A6F28E4F
wind020,421771395,83B82319
wind1,638043143,07C40726
wind10,3097207499,CBA29BB8
wind11,3483144797,5D929CCF
wind12,1452655591,E7C39556
wind13,563278705,71F39221
wind14,3220596434,D266F6BF
wind15,3371259460,4456F1C8
wind16,1375209470,FE07F851
wind17,654260072,6837FF26
wind18,3057658617,F92A40B6
wind19,3242662511,6F1A47C1
wind2,3205404093,BD950EBF
wind20,2478240008,08F1B693
wind21,3836854686,9EC1B1E4
wind22,2109247524,2490B87D
wind23,180330674,B2A0BF0A
wind24,2497393937,1135DB94
wind25,3822847367,8705DCE3
wind26,2060801085,3D54D57A
wind27,231892139,AB64D20D
wind28,2641197370,3A796D9D
wind29,3932834220,AC496AEA
wind2_smk,511118088,080B771E
wind3,3356075307,2BA509C8
wind30,2326642761,49C0AD8A
wind4,1449996424,88306D56
wind5,560594974,1E006A21
wind6,3093516708,A45163B8
wind7,3479462194,326164CF
wind8,1608219811,A37CDB5F
wind9,685526069,354CDC28
wind_1st,2576810445,CD019799
wind_LB,1428123894,F6701F55
wind_LF,1383249135,EFB47252
wind_LF1,1631161703,678D3961
wind_black,4039578623,FF13C7F0
wind_down2,3531604334,6E0180D2
wind_down3,2777100792,F83187A5
wind_dwon0,3138842106,FAED16BB
wind_dwon1,3423722860,6CDD11CC
wind_first,3946006400,804733EB
wind_ita,3651407081,E90CA4D9
wind_ita2,299413328,50AFD811
wind_j144,1536377777,B143935B
wind_j1441,3991081059,6310E3ED
wind_j146,3046974109,9D229DB5
wind_mod,133274400,209BF107
wind_smk,3015731785,496AC0B3
wind_top,249354146,A2D7DC0E
wind_topSide,124141240,B83E6607
wind_under,3170131275,4B5DF4BC
windfloor,1914414362,1AA51B72
windfloor0,3687436915,73D2C9DB
windfloor00,4010727928,F8D90EEF
windfloor000,2505065563,5B445095
windfloor01,2550786414,6EE90998
windfloor1,2899239653,E5E2CEAC
windfloor2,902280031,5FB3C735
windfog0,764012416,80E7892D
wing,1207827131,BBFAFD47
wing01,3569425733,451DC1D4
wing02,1304972543,FF4CC84D
wing03,986676329,697CCF3A
wing04,2762729930,CAE9ABA4
wing_hit_L,1884638462,FE4C5570
wing_hit_R,2321183133,9D715A8A
wing_kira_L,3388613526,9623FAC9
wing_kira_R,871702261,F51EF533
wing_left,1837668073,E996886D
wing_r,3648092679,077A71D9
wing_smk_L01,1731530085,650D3567
wing_smk_L02,4265368799,DF5C3CFE
wing_smoke,32266800,305AEC01
wing_smoke_L,380748757,D5C3B116
wing_smoke_R,3971940022,B6FEBEEC
wing_smoke_R0,70752491,EB983704
winter_blink,2000611443,73E83E77
wm_P_wat0,2013105400,F88CFD77
wm_mod10,2253139795,532F4C86
wm_wat010,2172710840,B8EF8081
wm_wat020,2863512699,7BBCADAA
wnis2,571817751,173F1522
wolg,1900471435,8BE44671
wood,3278038770,F2E662C3
wood0,1974059386,7AC1A975
wood01,3782947289,D9317BE1
wood02,2020761699,63607278
wood03,259346677,F550750F
wood04,2433860950,56C51191
wood1,45019628,ECF1AE02
wood2,2611454038,56A0A79B
wood20,2756338637,CD634AA4
woodL,739966061,6DFC1A2C
wood_,2829368755,B3BDA4A8
wood_0,1947825703,27761974
wood_1,52315825,B1461E03
wood_L,766135088,304BAA2D
wood_L0,2992715,4BAA2D00
wood_L_wing,989095841,A167F43A
wood_R_wing,52954186,4A042803
wood_S,2694989509,C546A2A0
wood_fly,3942886724,44AD03EB
wood_follow,3097348647,27CA9DB8
wood_follow0,2204833805,0D186B83
wood_hit,3797616822,B6085BE2
wood_kuzu,2609188982,7610859B
wood_l,381971448,F86BC416
wood_l0,2510917353,E98EA995
wood_land,1499714756,C4D46359
wood_land_L,1818300868,C411616C
wood_land_S,3781762097,311C69E1
wood_line,544716266,EAB57720
wood_mod,2944236991,BF7D7DAF
wood_run,3909061175,378AFFE8
wood_s,2613863949,0D66CC9B
wood_smoke,2410953145,B939B48F
woodtip,2853868093,3D921AAA
woodtip0,2115724847,2F661B7E
woodtipM,1353673646,AE6BAF50
woodtipM0,401019176,2811E717
woodtipM00,326860615,477F7B13
write,2190771616,A0859482
wsmoke_010,2478749120,C0B5BE93
wst_MOD,667164768,6020C427
wtrDist0,3001416890,BAFCE5B2
wtrToge,1216171523,034E7D48
ww,272230062,AEE63910
ww0,396855205,A587A717
ww000,1496534999,D74F3359
ww0000,1043809428,9444373E
ww010,1076395670,967E2840
ww1,1621145395,33B7A060
ww10,2573857037,0DF16999
ww2,4188661385,89E6A9F9
ww_back0,1651945322,6AAF7662
ww_fall,1026337623,57AB2C3D
ww_loop,1730374069,B5692367
y_blood_00,2917229758,BE64E1AD
y_blood_000,179130179,434FAD0A
y_smoke,1776226620,3C11DF69
